NVDA@2011-05-06,19.3200
NVDA@2021-12-31,294.1100
AAPL@2003-01-13,14.6300
NVDA@2011-05-09,19.7500
AAPL@2003-01-14,14.6100
AAPL@2002-01-30,24.0900
AAPL@2002-01-31,24.7200
NVDA@2010-04-30,15.7100
AAPL@2003-01-31,14.3600
AAPL@2003-01-30,14.3200
NVDA@2010-04-27,16.1300
NVDA@2010-04-26,16.6000
NVDA@2010-04-29,16.6500
NVDA@2010-04-28,16.1600
NVDA@2010-04-21,16.6000
NVDA@2010-04-20,17.0400
NVDA@2010-04-23,16.4400
NVDA@2010-04-22,16.6700
NVDA@2007-02-27,31.1800
NVDA@2007-02-26,32.1500
NVDA@2007-02-28,31.0000
IBM@2004-11-08,93.3700
IBM@2004-11-09,93.3700
IBM@2004-11-04,92.3800
IBM@2004-11-05,93.2800
IBM@2004-11-02,90.4700
IBM@2004-11-03,91.2000
IBM@2004-11-01,90.1100
AAPL@2022-02-07,171.6600
AAPL@2003-01-06,14.9000
AAPL@2003-01-07,14.8500
AAPL@2022-02-04,172.3900
AAPL@2022-02-03,172.9000
AAPL@2022-02-02,175.8400
AAPL@2022-02-01,174.6100
AAPL@2003-01-08,14.5500
AAPL@2003-01-09,14.6800
NVDA@2007-02-12,33.3700
AAPL@2003-01-02,14.8000
AAPL@2003-01-03,14.9000
AAPL@2022-02-09,176.2800
AAPL@2022-02-08,174.8300
NVDA@2007-02-05,32.3700
NVDA@2007-02-02,31.8500
NVDA@2007-02-09,32.6500
NVDA@2007-02-08,34.3800
NVDA@2007-02-07,34.8300
NVDA@2007-02-06,33.5200
AAPL@2022-02-10,172.1200
AAPL@2022-02-18,167.3000
AAPL@2022-02-17,168.8800
AAPL@2022-02-16,172.5500
AAPL@2022-02-15,172.7900
AAPL@2022-02-14,168.8800
AAPL@2022-02-11,168.6400
NVDA@2007-02-23,32.6500
NVDA@2007-02-22,32.7300
NVDA@2007-02-21,32.5200
NVDA@2007-02-20,33.0100
NVDA@2007-02-16,32.7200
NVDA@2007-02-15,33.7500
NVDA@2007-02-14,33.5500
NVDA@2007-02-13,34.0000
AAPL@2018-11-07,209.9500
AAPL@2013-07-09,422.3500
AAPL@2018-11-08,208.4900
AAPL@2018-11-09,204.4700
AAPL@2013-07-08,415.0500
AAPL@2013-07-05,417.4200
AAPL@2013-07-03,420.8000
AAPL@2013-07-12,426.5100
AAPL@2018-11-01,222.2200
AAPL@2013-07-10,420.7300
AAPL@2018-11-02,207.4800
AAPL@2013-07-11,427.2880
IBM@2004-11-30,94.2400
AAPL@2018-11-05,201.5900
AAPL@2018-11-06,203.7700
AAPL@2018-11-19,185.8600
AAPL@2013-07-18,431.7580
AAPL@2013-07-19,424.9500
NVDA@2007-02-01,31.0400
AAPL@2013-07-16,430.1950
AAPL@2013-07-17,430.3100
AAPL@2013-07-15,427.4400
AAPL@2013-07-23,418.9900
AAPL@2013-07-24,440.5100
AAPL@2018-11-12,194.1700
AAPL@2018-11-13,192.2300
AAPL@2013-07-22,426.3100
AAPL@2018-11-14,186.8000
AAPL@2018-11-15,191.4100
AAPL@2018-11-16,193.5300
AAPL@2018-11-29,179.5500
